"","NT5E"
"AKR7A2",-0.156017285090017
"AKR7A3",-0.312095436600757
"AKT1",-0.119118014222839
"AKT1S1",-0.302649141612198
"AKT2",-0.24712301756396
"AKT3",0.604541724857414
"AKTIP",0.353125792937624
"ALAD",0.363050796214368
"ALAS1",-0.383554467329412
"ALAS2",0.263272368311317
"ALCAM",-0.0665010737367028
"ALDH16A1",-0.0859627950544695
"ALDH18A1",0.243661954219533
"ALDH1A1",0.506996605311334
"ALDH1A2",0.253970656445711
"ALDH1A3",0.391479091560274
"ALDH1B1",0.00852812549761112
"ALDH1L1",-0.233960207333529
"ALDH1L1-AS2",-0.0418888789399979
"ALDH1L2",0.396218854480656
"ALDH2",0.331941721634954
"ALDH3A1",0.231394405555172
"ALDH3A2",0.0772560765744818
"ALDH3B1",0.473892454188983
"ALDH4A1",-0.147846877426354
"ALDH5A1",-0.487815505688711
"ALDH6A1",-0.0129289829462233
"ALDH7A1",-0.409378359439168
"ALDH8A1",-0.0713797699182321
"ALDH9A1",-0.276157721702312
"ALDOA",-0.558703119994485
"ALDOB",0.210827867126983
"ALDOC",-0.1945308865821
"ALG1",-0.223111337538872
"ALG10",-0.136217036043847
"ALG12",-0.378692717550952
"ALG13",0.0932430582204419
"ALG14",-0.211923189170796
"ALG2",-0.0872817490028926
"ALG3",-0.0502393381459568
"ALG5",-0.257744815092362
"ALG6",-0.380728665937128
"ALG8",-0.492299200133883
"ALG9",-0.370140328754393
"ALK",-0.369018004227406
"ALKBH1",-0.107049195629106
"ALKBH2",-0.398060967414184
"ALKBH3",-0.23341673123522
"ALKBH4",-0.0184261465575123
"ALKBH5",-0.212353454114665
"ALKBH6",-0.237056394791564
"ALKBH7",-0.323140988954006
"ALKBH8",0.000650396163971478
"ALLC",0.0795592434309349
"ALMS1",0.0698315508603692
"ALMS1-IT1",-0.209499252590037
"ALMS1P1",0.0425143005202668
"ALOX12",-0.122600263427498
"ALOX12-AS1",0.00195271354687044
"ALOX12P2",0.188661534321021
"ALOX15",0.148083122968472
"ALOX15B",-0.0214120014555562
"ALOX5AP",0.568155403533679
"ALPK1",0.265132336352921
"ALPK2",0.353945036139296
"ALPL",0.243944130581719
"ALPPL2",0.14456661238087
"ALS2",-0.463070809838516
"ALS2CR11",0.364428632486444
"ALS2CR12",0.0122268811762336
"ALX1",0.00697178784745667
"ALX3",-0.110363569900027
"ALYREF",-0.172408399974375
"AMACR",0.108517454893798
"AMBN",-0.10048426227027
"AMBRA1",-0.167898484575653
"AMD1",-0.220486144452745
"AMDHD1",0.309037372447895
"AMELX",0.0555085844119336
"AMELY",0.0704678790310941
"AMER1",0.142409144639839
"AMER2",-0.22536978604957
"AMFR",0.114758352948881
"AMIGO1",-0.268049560187902
"AMIGO2",0.31025588258061
"AMMECR1",0.146738451014723
"AMMECR1L",-0.449292904012716
"AMN",0.00565354101511565
"AMN1",-0.403476182291594
"AMOT",0.0812248901739243
"AMOTL1",-0.106512983609545
"AMOTL2",0.341087663176502
"AMPD1",0.131267142102341
"AMPD2",0.153678087781343
"AMPD3",0.0274599903170682
"AMPH",0.441175605186286
"AMT",-0.0955216222588585
"AMZ1",-0.0981247784949443
"AMZ2",-0.566055807508482
"AMZ2P1",-0.317568031350237
"ANAPC1",-0.595843667199749
"ANAPC10",-0.194828396207592
"ANAPC11",-0.363265539493858
"ANAPC13",-0.0808762471853746
"ANAPC15",-0.150134301406952
"ANAPC16",0.256868734835772
"ANAPC2",0.0176421867720667
"ANAPC4",-0.214258839677841
"ANAPC5",-0.370691022837098
"ANAPC7",-0.181763914741669
"ANG",0.124524446150134
"ANGEL1",-0.403458577427921
"ANGEL2",-0.461443456649271
"ANGPT1",0.565182351888033
"ANGPT2",0.380636408851951
"ANGPTL1",0.385632114760159
"ANGPTL2",0.582569541813174
"ANGPTL3",0.0266192563362286
"ANGPTL4",0.158892107600031
"ANGPTL6",0.348302513168528
"ANGPTL7",0.243962256223062
"ANHX",0.405677022373657
"ANK1",-0.15949100259743
"ANK2",0.600017828451741
"ANK3",0.247931601256838
"ANKAR",0.0278559929943294
"ANKDD1A",0.102461573041248
"ANKEF1",0.207168195934029
"ANKFN1",0.234187215356231
"ANKFY1",-0.247003877263774
"ANKH",0.519368040540292
"ANKHD1",0.0379984267579128
"ANKIB1",0.302990933963237
"ANKLE1",-0.0747585098851141
"ANKLE2",-0.341181184787456
"ANKMY1",-0.258025981113458
"ANKMY2",0.226692770369284
"ANKRA2",-0.204535856141846
"ANKRD1",0.110599616309068
"ANKRD10",0.0598802447245584
"ANKRD10-IT1",0.241729034262839
"ANKRD11",0.126281291097026
"ANKRD12",-0.00868643434124092
"ANKRD13A",0.0336036917571154
"ANKRD13B",-0.214098593403149
"ANKRD13C",-0.201069420366613
"ANKRD13D",0.123073466365559
"ANKRD16",-0.382962245688678
"ANKRD17",-0.306632544992566
"ANKRD18A",0.18731290587409
"ANKRD18B",0.0740528849117688
"ANKRD2",0.110287283383247
"ANKRD20A11P",0.00445772809166767
"ANKRD20A12P",0.229758680619407
"ANKRD20A5P",0.176165594053091
"ANKRD22",0.231319383150655
"ANKRD23",-0.221351094675344
"ANKRD24",-0.0370550165223506
"ANKRD26",-0.0327771141419302
"ANKRD26P3",-0.159467504324303
"ANKRD27",0.124878705605558
"ANKRD28",0.264209776289327
"ANKRD29",0.393531918137293
"ANKRD30BP2",-0.240950387154077
"ANKRD30BP3",0.336221577779465
"ANKRD33",0.152010635093453
"ANKRD33B",0.148862139584474
"ANKRD34A",-0.197647236449308
"ANKRD34C",0.0360765362441064
"ANKRD35",0.490062080375841
"ANKRD36",0.102321538928466
"ANKRD36B",-0.0399681125267358
"ANKRD36BP2",-0.0882212056085166
"ANKRD36C",-0.118441878278618
"ANKRD37",-0.00197169067453033
"ANKRD39",-0.492513284165086
"ANKRD40",0.0103439221333554
"ANKRD44",0.339072958221278
"ANKRD44-IT1",0.353021951701931
"ANKRD45",-0.348498469374238
"ANKRD46",-0.40156419215038
"ANKRD49",-0.0240801087250965
"ANKRD50",0.553660866350704
"ANKRD53",0.338613920719206
"ANKRD54",-0.102668040999568
"ANKRD55",0.101610190569852
"ANKRD6",0.285335507588164
"ANKRD65",-0.060656982220172
"ANKRD7",-0.135653218708745
"ANKRD9",-0.0222175306898475
"ANKS1A",-0.167115293516819
"ANKS1B",-0.30637983161394
"ANKS3",-0.0949260528071612
"ANKS6",0.189458645966795
"ANKZF1",-0.253789352488172
"ANLN",-0.174040929823862
"ANO1",0.472936658557452
"ANO10",-0.0765866403328586
"ANO4",-0.338633785590946
"ANO5",-0.000920742096142332
"ANO6",0.121704565659148
"ANO8",-0.0398701359019305
"ANO9",-0.000383065191989254
"ANOS1",0.255964664284293
"ANP32A",-0.380311415998525
"ANP32A-IT1",-0.1588552214792
"ANP32B",-0.0946504645231445
"ANP32C",-0.0895057606815217
"ANP32E",-0.474004069859798
"ANPEP",0.740719127142283
"ANTXR1",-0.190053159715237
"ANTXR2",0.617912605675515
"ANXA1",0.264542088965294
"ANXA11",0.424316309711586
"ANXA13",0.114434297654484
"ANXA2",0.526845973049108
"ANXA2P1",0.453801875130695
"ANXA2P2",0.568756114095393
"ANXA2P3",0.367247091810138
"ANXA2R",0.239804389077632
"ANXA3",0.0112851748174519
"ANXA4",0.349174219256222
"ANXA5",0.303516099723014
"ANXA6",-0.10842484969614
"ANXA7",0.489788523686913
"ANXA9",0.22457425154678
"AOAH",0.534067008634794
"AOC1",0.0480494817436155
"AOC2",0.150324175206681
"AOC3",0.495935646633939
"AOX1",0.0982909173373363
"AP1AR",-0.0597606001013795
"AP1B1",0.0365700464260661
"AP1G1",0.19306690147968
"AP1G2",0.114938282100874
"AP1M1",-0.0841692572496135
"AP1M2",0.0997584570387654
"AP1S1",-0.151823412784838
"AP1S2",0.115810001348101
"AP1S3",-0.0910485034319187
"AP2A1",0.0337437959854339
"AP2A2",-0.377919552818889
"AP2B1",-0.0278047226717973
"AP2M1",-0.173336708007329
"AP2S1",0.122806656801821
"AP3B1",0.0077600962656631
"AP3B2",-0.107208010449852
"AP3D1",-0.101093544865066
"AP3M1",-0.198304047042864
"AP3M2",-0.255606848480539
"AP3S1",0.359913508501668
"AP4B1",-0.181420251353199
"AP4E1",-0.161539969609655
"AP4M1",-0.23599429683896
"AP4S1",-0.0873681815443289
"AP5B1",-0.00412778679931714
"AP5M1",0.152704159389947
"AP5S1",0.0517309162054343
"APAF1",0.00670664067317057
"APBA1",-0.0548312005849761
"APBA2",-0.00416451658624162
"APBA3",0.0100099725637697
"APBB1",-0.323718370393411
"APBB1IP",0.643495971368567
"APBB2",0.46543972037151
"APC",-0.269743082819978
"APC2",-0.108432160768626
"APCDD1",-0.219110764289001
"APCDD1L",-0.0940998909463445
"APCS",0.0775422827328868
"APEH",-0.516818543517576
"APELA",-0.221462098046342
"APEX1",-0.613407368745396
"APEX2",0.0258563684054661
"APH1A",0.303837615970808
"APH1B",0.0835644572387828
"API5",-0.0971367247134208
"APIP",-0.281181075473176
"APLF",0.076729546366145
"APLN",-0.0854159025078425
"APLNR",0.676406565463464
"APLP1",-0.26487763147935
"APLP2",0.283635862655509
"APMAP",0.00360214154368585
"APOA2",0.0360212035931013
"APOB",0.0474101545541734
"APOBEC2",-0.0523735512036853
"APOBEC3B",0.338958985458235
"APOBEC3C",0.163246123382848
"APOBEC3D",0.0775544324033653
"APOBEC3F",0.0543747083744833
"APOBEC3G",0.0633265877371608
"APOBEC4",-0.0472726786684901
"APOC1",0.482317209948606
"APOD",0.207744787439683
"APOE",0.210266530856845
"APOH",0.174013454599164
"APOL1",0.147019269284967
"APOL2",0.363848596806066
"APOL3",0.457418765916909
"APOL4",0.449089599206839
"APOL6",-0.0618652997419103
"APOLD1",0.538361223530618
"APOM",-0.422773557104383
"APOO",-0.0797415102541292
"APOOL",-0.260206745584511
"APOPT1",0.183204310613445
"APP",0.29088108169255
"APPBP2",-0.251108884980688
"APPL1",-0.120366474290276
"APPL2",-0.093481494609344
"APRT",-0.219414416584594
"APTR",-0.131664417185278
"APTX",-0.329174369558657
"AQP1",0.581735710359408
"AQP2",0.262154389775497
"AQP3",0.277879583120846
"AQP4",0.0111717987442538
"AQP4-AS1",0.313137132358532
"AQP5",0.431855779432985
"AQP6",0.210779596667518
"AQP9",0.406969550877487
"AQR",-0.224593344713005
"AR",0.518887433228631
"ARAF",-0.0570491288244181
"ARAP1",0.38688506924576
"ARAP2",0.299814897188696
"ARAP3",0.691243232630174
"ARC",-0.214826250463993
"ARCN1",-0.0656784976672146
"AREG",0.195432880173142
"AREL1",-0.25278954435658
"ARF1",0.28181186967776
"ARF3",-0.333286354364129
"ARF4",0.468416776371696
"ARF5",0.126775378745901
"ARF6",0.134509186536059
"ARFGAP1",0.142521505121509
"ARFGAP2",-0.310175796464994
"ARFGAP3",0.342469770364111
"ARFGEF1",-0.110817742711969
"ARFGEF2",-0.200771922597467
"ARFGEF3",0.136125281253577
"ARFIP1",0.320666302448487
"ARFIP2",-0.172905883982204
"ARFRP1",-0.0418152574842328
"ARG1",0.160045414406585
"ARG2",-0.307339752766362
"ARGLU1",-0.203618189319798
"ARHGAP1",0.45465742748384
"ARHGAP10",0.313693446587765
"ARHGAP11A",-0.195076664152797
"ARHGAP11B",-0.165647109838168
"ARHGAP12",0.130422148507729
"ARHGAP15",0.322888848092655
"ARHGAP17",-0.137378086178578
"ARHGAP18",0.270990706201686
"ARHGAP19",-0.453257006637405
"ARHGAP20",0.169175759903374
"ARHGAP21",0.0873239136387069
"ARHGAP22",0.184263284278139
"ARHGAP22-IT1",0.132017143154944
"ARHGAP23",0.402019435526346
"ARHGAP24",0.321640051536508
"ARHGAP25",0.317378401518445
"ARHGAP26",0.445614337511488
"ARHGAP27",0.414480215148027
"ARHGAP28",0.344089583811917
"ARHGAP29",0.669959526076269
"ARHGAP30",0.528927174568899
"ARHGAP31",0.178238149319198
"ARHGAP32",0.0843435872117117
"ARHGAP33",-0.0638796441890339
"ARHGAP35",-0.10301393451002
"ARHGAP39",-0.371701081058864
"ARHGAP4",-0.0639929170367542
"ARHGAP42",0.504303690547723
"ARHGAP44",0.108218594238939
"ARHGAP5",-0.00109536696559639
"ARHGAP5-AS1",0.063101476622788
"ARHGAP6",0.413728680623779
"ARHGAP9",0.379170870116482
"ARHGDIA",-0.0130191719853001
"ARHGDIB",0.364871625435857
"ARHGDIG",-0.122553548639794
"ARHGEF1",0.230377540506203
"ARHGEF10",0.387707750691413
"ARHGEF10L",0.493874775251861
"ARHGEF11",0.225580570306945
"ARHGEF12",-0.00163386761517697
"ARHGEF15",0.412599030839346
"ARHGEF16",0.142600498995069
"ARHGEF17",0.225168001811825
"ARHGEF18",0.17503149243334
"ARHGEF2",0.0936627936394827
"ARHGEF25",-0.107492692580962
"ARHGEF26",0.159875549094226
"ARHGEF26-AS1",0.166996201665843
"ARHGEF28",0.196956770947423
"ARHGEF3",0.466313220596057
"ARHGEF33",0.14366437016135
"ARHGEF37",0.331484492416031
"ARHGEF39",-0.177027606011743
"ARHGEF4",-0.0672967629991674
"ARHGEF40",0.418645775128665
"ARHGEF6",-0.0770958850213323
"ARHGEF7",0.146413471008129
"ARHGEF7-AS2",-0.0675321274749604
"ARHGEF9",-0.285397377644956
"ARID1A",-0.570452143321691
